"id","num_scars","num_tattoos","num_other_marks"
"B04264",0,0,2
"B04285",0,5,0
"B04287",0,5,0
"B04303",2,0,0
"B04318",0,0,1
"B04322",2,0,0
"B04332",1,2,0
"B04339",1,4,0
"B04373",1,1,0
"B04428",0,0,1
"B04439",0,5,0
"B04488",0,3,0
"B04489",3,1,0
"B04495",1,1,0
"B04496",0,3,0
"B04505",0,5,0
"B04510",0,1,0
"B04511",0,4,0
"B04516",1,1,0
"B04522",1,0,0
"B04535",0,2,0
"B04540",0,0,1
"B04557",1,1,0
"B04573",2,3,0
"B04615",0,2,0
"B04619",0,1,0
"B04630",0,0,1
"B04661",0,5,0
"B04674",1,2,0
"B04680",1,4,0
"B04692",0,4,1
"B04694",2,3,0
"B04701",1,4,0
"B04709",0,5,0
"B04717",0,2,0
"B04734",1,2,0
"B04763",1,4,0
"B04782",0,4,0
"B04786",0,5,0
"B04792",0,2,0
"B04800",1,4,0
"B04807",0,5,0
"B04824",3,1,0
"B04832",2,0,0
"B04833",3,0,1
"B04843",1,1,0
"B04875",1,0,0
"B04901",0,2,0
"B04918",1,2,2
"B04922",1,3,0
"B04930",0,1,1
"B04938",0,1,0
"B04962",2,2,0
"B04997",0,4,0
"B05009",0,5,0
"B05021",1,2,2
"B05036",0,3,0
"B05040",3,1,0
"B05048",1,1,0
"B05049",1,2,0
"B05060",0,3,0
"B05063",2,2,0
"B05064",1,4,0
"B05071",0,0,1
"B05085",0,1,0
"B05091",0,3,0
"B05093",0,1,0
"B05119",0,5,0
"B05150",0,0,1
"B05152",0,4,0
"B05159",2,0,0
"B05171",1,0,0
"B05177",2,1,0
"B05193",0,4,0
"B05205",0,3,0
"B05228",2,0,0
"B05245",2,1,1
"B05270",0,5,0
"B05308",0,1,0
"B05310",1,4,0
"B05312",2,3,0
"B05324",0,1,0
"B05326",0,0,1
"B05344",0,5,0
"B05354",0,4,1
"B05372",0,2,0
"B05376",1,3,0
"B05398",0,3,0
"B05403",1,1,0
"B05407",0,3,1
"B05409",0,0,1
"B05434",2,1,0
"B05438",0,5,0
"B05447",0,5,0
"B05454",0,4,0
"B05461",0,2,0
"B05462",0,5,0
"B05466",1,2,0
"B05479",1,1,0
"B05480",0,3,0
"B05484",0,2,0
"B05489",0,5,0
"B05490",0,5,0
"B05518",0,0,1
"B05548",4,0,0
"B05589",0,5,0
"B05622",0,5,0
"B05625",2,0,0
"B05634",0,0,1
"B05640",0,5,0
"B05642",0,3,0
"B05713",2,0,0
"B05714",3,0,0
"B05720",1,1,0
"B05739",0,2,0
"B05741",0,0,1
"B05757",0,5,0
"B05770",0,2,0
"B05771",0,5,0
"B05780",0,3,0
"B05803",3,2,0
"B05804",2,2,0
"B05807",0,5,0
"B05820",0,2,0
"B05839",2,2,0
"B05847",2,1,0
"B05850",0,5,0
"B05853",0,5,0
"B05863",0,1,0
"B05867",0,5,0
"B05898",0,3,0
"B05914",0,3,0
"B05916",2,0,0
"B05921",0,1,0
"B05929",1,3,0
"B05930",0,3,0
"B05967",0,5,0
"B05972",1,0,0
"B05973",0,3,0
"B05975",1,0,0
"B05984",0,5,0
"B06028",1,0,0
"B06030",2,3,0
"B06063",1,2,0
"B06077",0,5,0
"B06081",1,2,2
"B06101",0,1,0
"B06111",1,0,0
"B06137",1,4,0
"B06153",0,2,0
"B06156",0,0,1
"B06168",0,0,1
"B06211",3,0,0
"B06226",1,1,0
"B06233",1,0,1
"B06263",0,1,0
"B06276",1,4,0
"B06280",0,5,0
"B06282",1,0,0
"B06285",1,3,0
"B06304",1,3,0
"B06335",0,1,0
"B06348",0,2,0
"B06365",0,1,0
"B06408",1,0,0
"B06428",0,1,0
"B06432",1,2,0
"B06439",0,1,0
"B06442",1,2,0
"B06457",0,5,0
"B06493",3,2,0
"B06515",0,4,0
"B06516",0,2,0
"B06517",1,0,1
"B06519",1,4,0
"B06520",1,3,1
"B06532",0,2,0
"B06547",1,1,1
"B06567",0,2,0
"B06568",0,0,1
"B06569",0,4,0
"B06598",1,2,1
"B06603",1,0,0
"B06609",1,4,0
"B06645",1,4,0
"B06685",1,0,0
"B06686",0,5,0
"B06688",0,1,0
"B06691",0,2,0
"B06701",3,0,0
"B06712",2,1,0
"B06715",0,0,1
"B06732",0,1,0
"B06748",0,1,0
"B06791",1,1,0
"B06855",0,0,1
"B06856",1,4,0
"B06858",2,0,0
"B06863",2,3,0
"B06872",0,3,0
"B06876",0,3,0
"B06908",0,3,0
"B06920",0,3,0
"B06927",0,5,0
"B06936",0,0,1
"B06938",2,1,0
"B06973",2,0,0
"B06984",1,0,0
"B06989",1,0,0
"B06996",0,4,0
"B06999",0,5,0
"B07040",1,1,1
"B07042",2,1,2
"B07074",1,0,1
"B07090",0,0,1
"B07136",2,2,1
"B07156",2,0,1
"B07221",2,0,3
"B07222",3,1,1
"B07357",1,0,2
"B07376",1,0,4
"B07396",2,0,1
"B07424",1,1,2
"B07449",0,0,1
"B07469",2,0,1
"B07491",4,0,1
"B07518",2,2,1
"B07539",0,1,1
"B07572",2,0,3
"B07605",0,1,2
"B07663",4,0,1
"B07694",1,3,1
"B07722",1,1,2
"B07795",2,3,0
"B07813",1,1,0
"B07817",1,4,0
"B07828",0,5,0
"B07829",0,4,0
"B07834",0,1,0
"B07838",0,0,1
"B07870",2,3,0
"B07897",0,2,0
"B07907",0,0,1
"B07921",1,3,0
"B07923",0,4,0
"B07931",0,0,1
"B07932",0,5,0
"B07934",0,2,0
"B07944",1,4,0
"B07963",0,3,0
"B07982",0,5,0
"B07990",0,5,0
"B08004",1,0,0
"B08025",0,1,0
"B08065",2,3,0
"B08078",0,0,1
"B08082",0,5,0
"B08092",0,5,0
"B08093",0,0,1
"B08105",1,3,0
"B08118",1,4,0
"B08119",0,4,0
"B08144",1,1,0
"B08150",0,5,0
"B08156",0,4,0
"B08167",0,2,1
"B08169",1,2,0
"B08176",0,4,0
"B08178",0,5,0
"B08181",2,2,1
"B08183",2,2,0
"B08196",0,0,1
"B08218",0,2,0
"B08224",1,2,0
"B08226",1,3,0
"B08236",0,5,0
"B08240",0,4,1
"B08244",1,0,0
"B08252",1,4,0
"B08285",0,5,0
"B08290",1,3,1
"B08296",1,2,0
"B08325",2,1,0
"B08327",2,2,0
"B08351",1,1,1
"B08371",3,0,0
"B08373",0,5,0
"B08377",0,0,1
"B08406",0,5,0
"B08414",0,4,1
"B08422",0,0,1
"B08450",1,3,0
"B08486",1,0,0
"B08542",1,0,0
"B08544",5,0,0
"B08565",0,5,0
"B08572",0,2,0
"B08589",2,2,0
"B08628",1,0,0
"B08635",2,2,0
"B08636",1,2,1
"B08638",2,0,0
"B08681",0,0,1
"B08685",0,5,0
"B08687",1,3,1
"B08694",1,0,0
"B08699",0,0,1
"B08703",1,4,0
"B08705",2,0,0
"B08711",1,0,0
"B08725",0,1,0
"B08733",0,0,1
"B08746",1,0,0
"B08834",1,2,0
"B08857",0,5,0
"B08860",2,0,0
"B08889",0,5,0
"B08948",0,5,0
"B08983",2,3,0
"B09025",1,4,0
"B09032",2,3,0
"B09045",0,5,0
"B09047",0,5,0
"B09055",0,3,0
"B09057",1,4,0
"B09085",2,2,0
"B09089",0,0,1
"B09104",0,3,0
"B09138",0,5,0
"B09140",1,2,0
"B09152",2,3,0
"B09153",2,0,0
"B09159",4,0,1
"B09162",0,2,0
"B09189",1,0,0
"B09190",0,0,1
"B09213",0,0,1
"B09218",0,2,0
"B09232",0,5,0
"B09233",2,2,0
"B09249",1,0,0
"B09257",0,5,0
"B09259",0,2,0
"B09262",5,0,0
"B09271",0,5,0
"B09308",1,2,0
"B09357",1,2,0
"B09370",0,4,0
"B09385",1,1,0
"B09406",0,5,0
"B09409",0,5,0
"B09412",0,4,0
"B09416",0,2,0
"B09425",1,2,0
"B09426",0,5,0
"B09461",0,1,0
"B09497",0,5,0
"B09504",1,0,0
"B09511",1,2,0
"B09513",0,5,0
"B09522",2,3,0
"B09533",0,2,0
"B09556",1,4,0
"B09559",1,4,0
"B09562",0,5,0
"B09564",0,5,0
"B09591",1,4,0
"B09593",1,1,0
"B09596",1,0,1
"B09602",0,0,1
"B09609",0,5,0
"B09623",1,4,0
"B09628",1,2,0
"B09638",0,4,1
"B09641",1,4,0
"B09664",1,3,0
"B09666",1,4,0
"B09671",1,4,0
"B09673",0,4,0
"B09674",0,4,0
"B09702",1,2,0
"B09705",0,0,1
"B09706",0,5,0
"B09724",0,0,1
"B09728",0,5,0
"B09729",2,0,2
"B09758",2,3,0
"B09759",1,2,0
"B09760",0,3,0
"B09768",3,0,0
"B09769",0,2,0
"B09780",2,1,0
"B09786",0,5,0
"B09787",0,3,0
"B09791",3,2,0
"B09800",1,4,0
"B09803",0,5,0
"B09807",0,3,0
"B09840",1,1,0
"B09899",1,1,0
"B09901",1,2,0
"B09907",3,2,0
"B09953",1,0,0
"B09968",0,5,0
"B09969",1,4,0
"B09972",0,3,0
"B10013",0,3,0
"B10039",0,5,0
"B10047",0,5,0
"B10050",0,1,0
"B10072",3,0,1
"B10078",2,0,0
"B10092",1,4,0
"B10093",1,4,0
"B10110",1,0,1
"B10112",2,2,0
"B10113",1,2,0
"B10120",0,4,0
"B10173",0,2,0
"B10193",1,0,0
"B10198",0,5,0
"B10216",0,5,0
"B10224",0,5,0
"B10227",0,1,0
"B10233",0,0,1
"B10241",2,2,0
"B10264",0,5,0
"B10277",2,1,0
"B10285",2,3,0
"B10286",3,0,0
"B10321",0,5,0
"B10322",0,2,0
"B10342",0,4,0
"B10350",1,4,0
"B10360",1,2,0
"B10377",1,2,0
"B10386",0,5,0
"B10448",0,2,0
"B10457",0,5,0
"B10469",1,2,0
"B10491",0,0,1
"B10495",1,4,0
"B10513",0,1,0
"B10536",0,0,1
"B10548",0,5,0
"B10551",0,5,0
"B10554",0,3,0
"B10557",0,5,0
"B10559",0,2,0
"B10562",0,3,0
"B10567",0,3,0
"B10582",0,4,0
"B10587",0,4,0
"B10590",0,4,0
"B10618",1,3,0
"B10620",0,4,0
"B10625",1,0,0
"B10630",0,0,1
"B10636",1,1,0
"B10645",0,5,0
"B10658",0,3,0
"B10662",0,0,1
"B10665",0,5,0
"B10667",0,5,0
"B10676",1,3,0
"B10701",0,0,1
"B10702",0,5,0
"B10706",0,5,0
"B10707",0,5,0
"B10738",0,0,1
"B10752",0,5,0
"B10777",0,3,0
"B10787",0,5,0
"B10793",0,5,0
"B10797",0,5,0
"B10807",0,4,0
"B10821",2,3,0
"B10860",0,5,0
"B10870",0,2,0
"B10873",0,4,0
"B10884",0,5,0
"B10897",0,5,0
"B10905",1,0,1
"B10917",1,4,0
"B10924",0,4,0
"B10943",0,1,0
"B10961",2,2,0
"B10968",1,0,0
"B10986",0,5,0
"B11021",1,1,0
"B11024",0,0,1
"B11029",0,3,0
"B11032",2,1,0
"B11041",0,4,0
"B11053",0,1,1
"B11058",0,4,0
"B11062",0,4,0
"B11063",0,3,0
"B11070",1,3,0
"B11082",1,1,0
"B11100",1,3,0
"B11110",0,5,0
"B11123",0,4,0
"B11148",0,3,0
"B11150",2,3,0
"B11167",0,0,1
"B11170",0,5,0
"B11178",1,4,0
"B11190",2,3,0
"B11192",0,2,0
"B11194",1,3,0
"B11240",0,5,0
"B11288",0,5,0
"B11292",0,5,0
"B11321",0,1,0
"B11329",1,4,0
"B11355",0,0,1
"B11359",0,5,0
"B11360",2,0,0
"B11367",2,3,0
"B11373",2,3,0
"B11386",0,5,0
"B11390",1,1,1
"B11393",0,4,0
"B11396",1,4,0
"B11400",3,0,0
"B11408",2,2,0
"B11449",0,2,0
"B11456",4,0,0
"B11475",2,2,1
"B11479",1,2,0
"B11484",0,3,0
"B11487",0,0,1
"B11488",0,1,0
"B11490",0,3,0
"B11505",0,3,0
"B11510",0,5,0
"B11535",0,5,0
"B11536",0,0,1
"B11541",0,4,0
"B11561",0,3,0
"B11567",1,3,1
"B11568",0,5,0
"B11569",1,4,0
"B11576",1,3,0
"B11591",0,0,1
"B11596",2,0,0
"B11629",1,4,0
"B11641",0,4,0
"B11647",1,0,0
"B11661",0,3,0
"B11663",0,4,0
"B11674",0,2,0
"B11677",0,2,0
"B11702",0,4,1
"B11711",0,0,1
"B11712",0,5,0
"B11728",0,2,0
"B11744",1,4,0
"B11750",0,0,1
"B11772",0,3,2
"B11823",0,4,0
"B11846",1,2,0
"B11855",3,1,1
"B11865",0,2,0
"B11879",0,2,0
"B11911",1,0,0
"B11929",3,1,0
"B11956",0,2,0
"B11975",0,1,0
"B11999",1,1,0
"B12010",0,5,0
"B12013",1,2,0
"B12022",0,2,0
"B12027",0,2,0
"B12029",0,1,0
"B12048",0,2,0
"B12065",2,3,0
"B12067",0,5,0
"B12069",1,1,0
"B12089",0,5,0
"B12095",0,0,1
"B12099",1,1,0
"B12101",1,3,0
"B12106",0,0,1
"B12110",0,5,0
"B12116",4,0,0
"B12117",0,5,0
"B12125",0,0,1
"B12139",0,5,0
"B12143",4,0,1
"B12149",1,4,0
"B12150",3,2,0
"B12151",1,1,0
"B12204",0,1,0
"B12252",1,3,0
"B12254",0,3,0
"B12259",0,4,1
"B12266",0,2,0
"B12273",1,0,0
"B12292",0,0,1
"B12315",0,1,1
"B12317",0,3,0
"B12325",0,5,0
"B12333",1,0,0
"B12346",0,0,1
"B12352",0,3,0
"B12357",0,4,0
"B12358",0,5,0
"B12360",0,2,0
"B12362",0,1,0
"B12382",0,0,1
"B12394",0,1,1
"B12396",1,0,0
"B12406",1,3,0
"B12407",1,0,0
"B12412",0,3,1
"B12439",0,4,0
"B12442",0,5,0
"B12443",1,0,0
"B12453",0,4,0
"B12457",3,2,0
"B12504",0,0,1
"B12511",0,5,0
"B12524",0,5,0
"B12534",1,4,0
"B12544",0,1,1
"B12553",0,4,0
"B12560",1,0,0
"B12561",0,3,0
"B12577",0,2,0
"B12578",0,3,0
"B12594",0,3,0
"B12641",0,3,0
"B12649",0,0,1
"B12654",0,5,0
"B12683",4,0,0
"B12686",0,4,0
"B12689",2,0,0
"B12692",0,5,0
"B12696",0,5,0
"B12699",1,0,1
"B12701",1,1,0
"B12703",2,0,0
"B12726",0,3,0
"B12737",0,5,0
"B12744",0,3,0
"B12749",0,5,0
"B12775",1,4,0
"B12791",0,4,0
"B12804",0,0,1
"B12827",0,4,0
"B12832",0,1,0
"B12838",0,0,1
"B12851",0,1,0
"B12859",0,5,0
"B12862",0,5,0
"B12871",0,5,0
"B12880",0,5,0
"B12881",1,1,0
"B12894",0,5,0
"B12900",0,4,0
"B12914",0,0,1
"B12918",2,3,0
"B12929",2,3,0
"B12937",0,4,1
"B12938",1,4,0
"B12965",0,1,0
"B12968",2,1,0
"B12972",0,5,0
"B12982",0,4,0
"B13010",0,3,0
"B13041",0,4,0
"B13049",1,2,1
"B13063",0,5,0
"B13078",0,5,0
"B13087",0,3,0
"B13108",0,3,0
"B13111",1,2,0
"B13133",1,4,0
"B13142",0,5,0
"B13148",0,4,0
"B13159",1,4,0
"B13161",0,5,0
"B13162",1,0,0
"B13172",0,5,0
"B13181",0,1,0
"B13199",1,2,0
"B13227",0,5,0
"B13234",0,1,0
"B13241",0,4,0
"B13244",2,3,0
"B13252",0,4,0
"B13253",0,0,1
"B13254",2,1,0
"B13277",0,5,0
"B13290",0,5,0
"B13301",0,0,1
"B13308",1,0,0
"B13316",1,2,0
"B13365",0,1,0
"B13414",0,5,0
"B13418",1,1,0
"B13440",0,1,0
"B13466",0,5,0
"B13471",1,3,0
"B13472",0,3,0
"B13485",0,2,0
"B13486",3,2,0
"B13487",0,4,0
"B13493",1,4,0
"B13502",0,0,1
"B13509",1,0,0
"B13522",1,1,0
"B13571",0,3,0
"B13596",0,5,0
"B13614",0,4,0
"B13618",1,0,0
"B13639",1,2,0
"B13669",0,3,0
"B13674",0,3,0
"B13680",1,1,0
"B13698",0,2,0
"B13724",0,2,0
"B13733",0,4,0
"B13761",0,5,0
"B13770",0,5,0
"B13775",1,4,0
"B13779",0,4,0
"B13785",0,5,0
"B13801",2,3,0
"B13803",1,4,0
"B13817",1,2,0
"B13832",0,5,0
"B13839",1,2,0
"B13848",1,0,0
"B13851",0,3,0
"B13862",0,5,0
"B13863",1,4,0
"B13880",1,0,0
"B13882",0,5,0
"B13884",0,3,0
"B13885",1,4,0
"B13888",3,0,0
"B13894",0,1,0
"B13898",0,0,1
"B13915",0,1,0
"B13932",2,1,0
"B13949",0,1,0
"B13952",0,5,0
"B13958",0,2,0
"B13965",0,3,0
"B13975",0,5,0
"B13980",0,2,0
"B13995",0,5,0
"B14030",1,3,0
"B14057",4,0,0
"B14058",0,4,0
"B14059",1,2,0
"B14062",0,5,0
"B14066",0,5,0
"B14068",0,3,0
"B14074",0,2,0
"B14101",1,3,0
"B14124",0,5,0
"B14128",3,2,0
"B14133",2,3,0
"B14138",2,1,1
"B14172",0,5,0
"B14187",0,1,1
"B14194",0,5,0
"B14199",0,1,0
"B14209",0,1,0
"B14223",0,5,0
"B14232",1,2,1
"B14235",0,2,0
"B14251",0,1,0
"B14255",0,2,0
"B14262",2,0,1
"B14263",0,0,1
"B14273",0,0,1
"B14275",0,4,0
"B14293",1,4,0
"B14308",1,4,0
"B14309",1,3,0
"B14321",3,1,0
"B14324",1,1,0
"B14370",0,0,1
"B14371",1,3,0
"B14372",0,2,0
"B14373",1,0,0
"B14379",1,1,0
"B14389",0,4,0
"B14447",1,0,0
"B14448",0,3,0
"B14464",0,5,0
"B14481",1,2,0
"B14484",0,4,0
"B14489",0,3,1
"B14490",0,0,2
"B14509",0,0,1
"B14517",2,2,0
"B14522",1,0,0
"B14533",0,5,0
"B14542",0,2,0
"B14553",1,2,0
"B14556",0,0,1
"B14572",2,0,0
"B14602",2,0,0
"B14617",2,2,0
"B14640",0,5,0
"B14642",0,5,0
"B14651",1,0,0
"B14653",0,5,0
"B14668",1,4,0
"B14689",0,4,0
"B14694",1,2,0
"B14698",0,5,0
"B14711",1,4,0
"B14727",2,2,0
"B14749",0,4,0
"B14756",0,1,0
"B14777",1,1,0
"B14782",0,5,0
"B14799",1,1,1
"B14813",2,3,0
"B14873",0,5,0
"B14883",0,0,1
"B14885",1,4,0
"B14886",0,3,0
"B14909",0,5,0
"B14923",0,2,0
"B14926",0,5,0
"B14931",0,5,0
"B14951",0,5,0
"B14959",1,4,0
"B15004",0,5,0
"B15009",0,5,0
"B15018",0,5,0
"B15028",0,5,0
"B15033",0,2,0
"B15041",0,5,0
"B15048",1,0,0
"B15063",3,0,0
"B15083",0,1,1
"B15098",1,2,0
"B15112",0,3,0
"B15122",0,5,0
"B15123",0,2,1
"B15129",0,1,0
"B15140",0,5,0
"B15174",0,0,1
"B15178",3,0,0
"B15197",0,2,0
"B15198",5,0,0
"B15204",0,5,0
"B15219",3,1,0
"B15223",0,3,0
"B15230",1,3,0
"B15243",2,2,0
"B15257",0,4,0
"B15266",1,1,0
"B15280",1,0,0
"B15288",1,4,0
"B15306",1,2,0
"B15308",0,4,0
"B15320",0,3,0
"B15330",1,3,0
"B15341",1,2,0
"B15345",0,5,0
"B15349",0,4,0
"B15382",0,3,0
"B15383",2,0,0
"B15385",0,0,1
"B15388",0,2,0
"B15391",0,5,0
"B15395",2,3,0
"B15397",2,0,0
"B15402",0,0,1
"B15417",0,2,0
"B15430",0,0,1
"B15440",0,5,0
"B15449",1,1,1
"B15453",0,5,0
"B15460",0,5,0
"B15465",1,0,0
"B15514",1,2,1
"B15525",0,3,0
"B15539",1,0,0
"B15542",0,4,0
"B15551",1,0,0
"B15553",0,0,1
"B15573",0,1,0
"B15574",1,4,0
"B15613",0,2,1
"B15624",0,5,0
"B15626",1,0,0
"B15628",0,5,0
"B15630",0,5,0
"B15636",0,0,1
"B15653",2,3,0
"B15664",0,5,0
"B15699",1,0,1
"B15704",1,3,1
"B15715",2,3,0
"B15748",2,3,0
"B15771",1,0,0
"B15779",1,4,0
"B15818",0,5,0
"B15819",0,5,0
"B15878",3,0,0
"B15879",1,2,0
"B15882",0,1,0
"B15894",0,5,0
"B15895",0,4,0
"B15897",4,1,0
"B15920",0,5,0
"B15922",0,2,0
"B15932",1,1,0
"B15941",0,4,0
"B15945",0,0,1
"B15946",0,3,0
"B15948",1,2,1
"B15956",1,3,0
"B15958",0,5,0
"B16000",0,2,0
"B16014",0,0,1
"B16017",0,5,0
"B16025",1,0,0
"B16033",0,0,1
"B16039",0,4,0
"B16044",0,0,1
"B16083",0,1,0
"B16085",1,4,0
"B16105",1,3,0
"B16107",2,0,0
"B16108",0,2,0
"B16118",1,3,1
"B16168",0,4,0
"B16169",0,1,0
"B16170",1,3,0
"B16171",0,0,1
"B16203",0,1,0
"B16220",0,5,0
"B16240",1,2,0
"B16245",0,1,0
"B16246",0,5,0
"B16251",0,3,0
"B16275",1,4,0
"B16304",0,5,0
"B16313",1,4,0
"B16316",0,3,0
"B16348",1,4,0
"B16350",1,3,0
"B16364",1,0,0
"B16366",0,4,0
"B16368",0,5,0
"B16381",1,3,0
"B16390",0,1,0
"B16396",0,4,0
"B16409",0,0,1
"B16413",1,0,0
"B16429",0,3,0
"B16433",1,3,0
"B16438",0,5,0
"B16449",0,1,0
"B16453",0,2,0
"B16454",0,2,0
"B16459",0,5,0
"B16483",0,1,0
"B16523",0,5,0
"B16539",0,5,0
"B16553",1,1,0
"B16558",0,1,0
"B16565",0,5,0
"B16577",1,3,0
"B16591",0,5,0
"B16599",0,2,0
"B16611",0,0,1
"B16614",0,0,1
"B16615",0,5,0
"B16675",0,5,0
"B16685",1,4,0
"B16707",1,3,1
"B16731",0,2,0
"B16733",1,3,0
"B16743",0,1,0
"B16758",0,5,0
"B16763",0,5,0
"B16775",0,0,1
"B16788",1,4,0
"B16809",0,1,0
"B16827",0,5,0
"B16831",0,2,0
"B16849",0,5,0
"B16861",0,5,0
"B16868",0,2,0
"B16884",0,4,0
"B16894",0,1,0
"B16901",0,5,0
"B16902",0,5,0
"B16926",0,4,0
"B16930",1,2,0
"B16933",0,5,0
"B16936",0,5,0
"B16969",0,4,0
"B16988",0,5,0
"B16996",1,0,0
"B17010",0,0,1
"B17018",1,2,0
"B17019",0,4,0
"B17023",1,0,0
"B17025",0,5,0
"B17032",0,4,0
"B17036",1,0,0
"B17041",0,0,1
"B17042",2,1,0
"B17050",0,4,0
"B17070",0,5,0
"B17136",2,2,0
"B17152",0,4,0
"B17161",0,1,0
"B17187",0,5,0
"B17213",0,0,1
"B17216",0,0,1
"B17232",2,2,0
"B17233",0,5,0
"B17251",0,4,0
"B17253",0,5,0
"B17279",0,5,0
"B17282",0,4,0
"B17283",0,0,1
"B17293",0,0,1
"B17332",0,2,0
"B17339",0,5,0
"B17349",1,4,0
"B17360",0,5,0
"B17362",0,3,0
"B17367",0,0,1
"B17371",0,0,1
"B17386",0,1,0
"B17405",0,4,0
"B17416",0,5,0
"B17431",0,3,0
"B17439",1,4,0
"B17446",0,5,0
"B17454",1,2,0
"B17465",0,0,1
"B17471",0,4,0
"B17481",0,5,0
"B17505",0,5,0
"B17507",0,5,0
"B17521",1,1,0
"B17534",2,3,0
"B17541",1,4,0
"B17543",0,5,0
"B17553",0,5,0
"B17566",0,2,0
"B17613",0,1,0
"B17623",1,3,0
"B17624",0,0,1
"B17628",0,3,0
"B17633",0,5,0
"B17636",0,0,1
"B17647",2,1,0
"B17648",1,0,0
"B17653",0,4,0
"B17670",1,1,0
"B17671",0,4,1
"B17672",0,1,0
"B17680",0,1,0
"B17699",1,4,0
"B17701",0,1,0
"B17705",0,5,0
"B17710",0,4,0
"B17728",0,4,0
"B17733",0,5,0
"B17755",0,2,0
"B17765",0,0,1
"B17780",0,1,0
"B17786",1,1,0
"B17802",0,5,0
"B17805",1,2,0
"B17820",1,2,0
"B17824",0,1,0
"B17833",1,3,1
"B17841",1,0,0
"B17846",0,4,0
"B17851",0,5,0
"B17865",1,0,0
"B17874",2,2,1
"B17887",0,5,0
"B17891",0,2,0
"B17899",0,3,0
"B17906",0,3,0
"B17910",0,5,0
"B17912",0,5,0
"B17915",1,4,0
"B17916",0,1,0
"B17941",0,5,0
"B17945",0,5,0
"B17947",1,4,0
"B17949",0,5,0
"B17963",0,0,1
"B17985",0,4,0
"B17993",0,2,1
"B18003",3,0,0
"B18007",3,1,0
"B18010",0,0,1
"B18012",0,5,0
"B18014",0,1,0
"B18015",0,0,1
"B18036",0,2,0
"B18063",3,2,0
"B18070",1,1,0
"B18072",0,1,0
"B18074",0,0,1
"B18076",0,2,0
"B18082",0,5,0
"B18098",1,0,0
"B18100",0,5,0
"B18113",1,1,0
"B18116",0,1,0
"B18130",0,0,1
"B18138",1,0,0
"B18147",0,3,1
"B18164",0,0,1
"B18179",1,1,0
"B18199",1,3,0
"B18200",0,2,0
"B18201",0,5,0
"B18208",1,2,1
"B18217",0,2,0
"B18223",1,4,0
"B18230",1,3,0
"B18244",0,5,0
"B18253",1,1,0
"B18268",1,1,0
"B18286",0,5,0
"B18299",0,2,0
"B18308",0,5,0
"B18322",3,2,0
"B18337",0,4,0
"B18340",1,2,0
"B18346",0,0,1
"B18349",0,5,0
"B18358",0,4,1
"B18364",0,3,0
"B18378",0,5,0
"B18392",0,4,0
"B18410",1,4,0
"B18411",1,2,0
"B18412",0,5,0
"B18419",0,2,0
"B18431",0,0,1
"B18439",0,0,1
"B18442",0,0,1
"B18457",0,3,0
"B18477",1,2,0
"B18479",1,3,0
"B18483",0,5,0
"B18498",0,0,1
"B18502",0,0,1
"B18549",0,5,0
"B18577",0,5,0
"B18587",0,5,0
"B18634",0,0,1
"B18636",0,1,0
"B18645",0,4,1
"B18648",1,2,0
"B18663",0,4,1
"B18672",0,1,0
"B18716",0,5,0
"B18721",2,3,0
"B18731",1,2,0
"B18742",0,0,1
"B18748",1,3,0
"B18753",1,1,0
"B18758",2,1,2
"B18785",0,2,0
"B18788",0,3,0
"B18813",1,3,0
"B18818",1,4,0
"B18824",1,4,0
"B18835",1,4,0
"B18857",0,2,0
"B18862",0,4,0
"B18917",1,4,0
"B18934",1,4,0
"B18936",0,5,0
"B18950",1,0,0
"B18953",1,1,0
"B18971",0,4,0
"B18980",0,5,0
"B18993",0,3,0
"B18994",0,5,0
"B19000",1,4,0
"B19005",0,2,0
"B19007",0,3,0
"B19027",0,3,0
"B19030",0,1,0
"B19032",1,4,0
"B19043",0,5,0
"B19052",0,5,0
"B19057",1,4,0
"B19075",1,1,0
"B19080",1,4,0
"B19093",0,3,0
"B19099",0,5,0
"B19124",0,1,0
"B19132",0,1,0
"B19133",0,5,0
"B19137",0,2,0
"B19142",0,5,0
"B19145",0,0,1
"B19163",1,4,0
"B19167",1,4,0
"B19169",0,5,0
"B19179",0,5,0
"B19193",2,3,0
"B19218",2,2,0
"B19221",2,3,0
"B19254",0,1,0
"B19276",1,3,0
"B19294",0,3,0
"B19306",0,5,0
"B19308",1,0,0
"B19325",0,3,0
"B19339",0,3,0
"B19352",0,5,0
"B19389",0,2,0
"B19412",0,0,1
"B19415",1,4,0
"B19439",2,0,0
"B19441",1,3,0
"B19450",0,4,1
"B19451",0,5,0
"B19453",0,3,0
"B19462",0,0,1
"B19469",0,0,1
"B19472",2,1,0
"B19479",2,3,0
"B19482",0,3,0
"B19484",2,0,0
"B19508",0,1,0
"B19518",0,1,0
"B19523",0,5,0
"B19525",0,2,0
"B19536",0,5,0
"B19573",0,0,1
"B19576",0,5,0
"B19593",0,5,0
"B19594",0,4,0
"B19605",1,0,0
"B19607",1,3,1
"B19625",0,3,0
"B19650",1,4,0
"B19658",0,5,0
"B19663",0,2,0
"B19683",0,5,0
"B19695",0,1,0
"B19728",0,4,0
"B19729",0,1,0
"B19732",0,4,0
"B19742",1,3,0
"B19788",1,3,0
"B19799",0,3,0
"B19807",0,5,0
"B19832",0,5,0
"B19837",0,3,0
